individual_id,YEAR,family_interview_id,psid_state_of_residence_code,family_composition_change,age,sex,number_of_children_in_fu,1968_family_identifier,marital_status,health_status,race,religion,wtr_donated,wtr_donated_to_health_org,amt_of_health_donations,total_donation_amt,total_family_income,wealth_wo_equity,weight,wealth_with_equity,sequence_number,relation_to_rp,year
2848008,2009,2970.0,10.0,1.0,48.0,1.0,0.0,2848.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,0.0,1040.0,-600.0,0.807,-600.0,1,10,2009
2848008,2011,3385.0,10.0,2.0,50.0,1.0,1.0,2848.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,0.0,5352.0,0.0,0.35100000000000003,0.0,1,10,2011
2848008,2013,127.0,10.0,0.0,52.0,1.0,1.0,2848.0,2.0,4.0,2.0,8.0,5.0,0.0,0.0,0.0,64698.0,14000.0,0.35100000000000003,14000.0,1,10,2013
2848008,2015,4397.0,10.0,0.0,54.0,1.0,1.0,2848.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,0.0,14192.0,0.0,0.395,0.0,1,10,2015
2848008,2017,7248.0,10.0,2.0,56.0,1.0,1.0,2848.0,2.0,5.0,2.0,8.0,5.0,0.0,0.0,0.0,11754.0,0.0,0.395,0.0,1,10,2017
2848008,2019,5211.0,10.0,1.0,58.0,1.0,0.0,2848.0,2.0,5.0,2.0,6.0,5.0,0.0,0.0,0.0,21240.0,0.0,0.75,0.0,1,10,2019
2848008,2021,4072.0,10.0,0.0,60.0,1.0,0.0,2848.0,2.0,5.0,2.0,6.0,5.0,0.0,0.0,0.0,9000.0,1000000.0,2.251,1000000.0,1,10,2021
2848009,2001,3580.0,10.0,5.0,39.0,1.0,1.0,2848.0,1.0,1.0,2.0,8.0,5.0,0.0,0.0,0.0,57000.0,1500.0,0.483,1500.0,1,10,2001
2848009,2003,6768.0,10.0,0.0,41.0,1.0,1.0,2848.0,1.0,4.0,2.0,8.0,1.0,1.0,120.0,120.0,53000.0,-12000.0,0.509,-12000.0,1,10,2003
2848009,2005,1870.0,10.0,0.0,43.0,1.0,1.0,2848.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,80.0,54000.0,5200.0,0.509,5200.0,1,10,2005
2848009,2007,1588.0,10.0,0.0,45.0,1.0,1.0,2848.0,1.0,3.0,2.0,8.0,1.0,1.0,148.0,148.0,67000.0,25500.0,0.542,66600.0,1,10,2007
2848009,2009,1106.0,10.0,0.0,47.0,1.0,1.0,2848.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,84000.0,24000.0,0.542,29000.0,1,10,2009
2848009,2011,5196.0,10.0,0.0,49.0,1.0,0.0,2848.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,74600.0,15000.0,0.596,65000.0,1,10,2011
2848009,2013,1124.0,10.0,0.0,51.0,1.0,0.0,2848.0,1.0,4.0,2.0,8.0,5.0,0.0,0.0,0.0,74166.0,7004.0,0.596,-27996.0,1,10,2013
2848009,2015,1919.0,10.0,0.0,53.0,1.0,0.0,2848.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,123500.0,-5000.0,0.6759999999999999,20000.0,1,10,2015
2848009,2017,8403.0,10.0,1.0,55.0,1.0,0.0,2848.0,1.0,4.0,2.0,8.0,5.0,0.0,0.0,0.0,79000.0,46200.0,0.6759999999999999,80200.0,1,10,2017
2848009,2019,5118.0,10.0,0.0,57.0,1.0,0.0,2848.0,1.0,4.0,2.0,6.0,5.0,0.0,0.0,0.0,89000.0,3000.0,1.102,23000.0,1,10,2019
2848009,2021,8304.0,10.0,0.0,59.0,1.0,0.0,2848.0,1.0,3.0,2.0,6.0,1.0,0.0,0.0,100.0,63600.0,-17000.0,1.102,-17000.0,1,10,2021
2848184,2001,2146.0,10.0,0.0,28.0,1.0,2.0,2848.0,2.0,1.0,2.0,8.0,5.0,0.0,0.0,0.0,55200.0,11000.0,0.6920000000000001,16000.0,1,10,2001
2848184,2003,7562.0,10.0,0.0,30.0,1.0,2.0,2848.0,2.0,2.0,2.0,8.0,5.0,0.0,0.0,0.0,61000.0,16000.0,0.73,36000.0,1,10,2003
2848184,2005,1954.0,10.0,0.0,32.0,1.0,2.0,2848.0,2.0,3.0,2.0,8.0,1.0,5.0,0.0,1500.0,82000.0,48000.0,0.73,83000.0,1,10,2005
2848184,2007,1307.0,10.0,0.0,34.0,1.0,2.0,2848.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,8000.0,94000.0,20700.0,0.779,80700.0,1,10,2007
2848184,2009,2011.0,10.0,0.0,36.0,1.0,2.0,2848.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,5500.0,78400.0,22000.0,0.779,36000.0,1,10,2009
2848184,2011,3540.0,10.0,0.0,38.0,1.0,2.0,2848.0,1.0,3.0,2.0,8.0,1.0,5.0,0.0,2000.0,77599.0,155000.0,0.826,155000.0,1,10,2011
2848184,2013,7499.0,10.0,0.0,40.0,1.0,1.0,2848.0,1.0,2.0,2.0,8.0,1.0,5.0,0.0,4600.0,114300.0,45000.0,0.826,90000.0,1,10,2013
2848184,2015,5402.0,10.0,0.0,42.0,1.0,0.0,2848.0,1.0,4.0,2.0,8.0,1.0,5.0,0.0,5000.0,154000.0,70000.0,0.9129999999999999,147000.0,1,10,2015
2848184,2017,7242.0,10.0,1.0,44.0,1.0,0.0,2848.0,1.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,188100.0,50000.0,0.884,200000.0,1,10,2017
2848184,2019,7467.0,10.0,0.0,46.0,1.0,0.0,2848.0,1.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,135000.0,85000.0,0.9520000000000001,250000.0,1,10,2019
2848184,2021,6481.0,10.0,0.0,48.0,1.0,0.0,2848.0,1.0,3.0,2.0,6.0,1.0,5.0,0.0,8000.0,161785.0,780000.0,0.9520000000000001,1019950.0,1,10,2021
2850030,2001,3431.0,21.0,1.0,27.0,1.0,0.0,2850.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,250.0,134600.0,149800.0,12.758,184800.0,1,10,2001
2850030,2003,222.0,21.0,0.0,29.0,1.0,0.0,2850.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,500.0,2115026.0,111000.0,13.529000000000002,163000.0,1,10,2003
2850030,2005,2361.0,21.0,1.0,31.0,1.0,1.0,2850.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,204800.0,300000.0,13.529000000000002,350000.0,1,10,2005
2850030,2007,1166.0,21.0,0.0,33.0,1.0,1.0,2850.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,701226.0,536500.0,14.087,596500.0,1,10,2007
2850030,2009,1156.0,21.0,0.0,35.0,1.0,1.0,2850.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,555000.0,611500.0,14.087,606500.0,1,10,2009
2850030,2011,481.0,21.0,0.0,37.0,1.0,1.0,2850.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,750.0,125000.0,635000.0,14.91,700000.0,1,10,2011
2850030,2013,3828.0,21.0,0.0,39.0,1.0,1.0,2850.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,200100.0,372000.0,14.91,372000.0,1,10,2013
2850030,2015,3173.0,21.0,0.0,41.0,1.0,1.0,2850.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,361781.0,4530000.0,16.667,4530000.0,1,10,2015
2850030,2017,6478.0,21.0,0.0,43.0,1.0,1.0,2850.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,150000.0,4405000.0,16.667,4450000.0,1,10,2017
2850030,2019,190.0,21.0,0.0,45.0,1.0,1.0,2850.0,1.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,150600.0,2730000.0,18.935,2820000.0,1,10,2019
2850030,2021,286.0,21.0,0.0,47.0,1.0,1.0,2850.0,1.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,225000.0,590000.0,18.935,710000.0,1,10,2021
2850171,2001,3532.0,21.0,0.0,63.0,1.0,0.0,2850.0,1.0,1.0,1.0,8.0,1.0,1.0,25.0,225.0,124900.0,830000.0,15.464,905000.0,1,10,2001
2850171,2003,3934.0,21.0,0.0,65.0,1.0,0.0,2850.0,1.0,1.0,1.0,8.0,1.0,1.0,500.0,4640.0,106128.0,708300.0,16.13,793300.0,1,10,2003
2850171,2005,5563.0,21.0,0.0,67.0,1.0,0.0,2850.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,7700.0,120400.0,829000.0,16.13,979000.0,1,10,2005
2850171,2007,3376.0,21.0,0.0,69.0,1.0,0.0,2850.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,600.0,122060.0,698000.0,16.708,848000.0,1,10,2007
2850171,2009,5006.0,21.0,0.0,71.0,1.0,0.0,2850.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,2000.0,112260.0,560000.0,16.708,710000.0,1,10,2009
2850171,2011,3740.0,21.0,0.0,73.0,1.0,0.0,2850.0,1.0,2.0,1.0,8.0,1.0,1.0,500.0,1200.0,146695.0,801000.0,17.963,926000.0,1,10,2011
2850171,2013,4840.0,21.0,0.0,75.0,1.0,0.0,2850.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,500.0,96500.0,595000.0,17.963,715000.0,1,10,2013
2850171,2015,5173.0,21.0,0.0,77.0,1.0,0.0,2850.0,1.0,2.0,1.0,8.0,1.0,1.0,50.0,50.0,94212.0,610000.0,20.469,748000.0,1,10,2015
2850171,2017,6449.0,21.0,0.0,79.0,1.0,0.0,2850.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1125.0,101248.0,1354000.0,20.469,1503000.0,1,10,2017
2850171,2019,1066.0,21.0,0.0,81.0,1.0,0.0,2850.0,1.0,4.0,1.0,9.0,1.0,5.0,0.0,125.0,94766.0,355000.0,22.064,513000.0,1,10,2019
2850171,2021,1000.0,21.0,0.0,83.0,1.0,0.0,2850.0,1.0,5.0,1.0,9.0,5.0,0.0,0.0,0.0,96718.0,795000.0,22.064,975000.0,1,10,2021
2851003,2001,4628.0,21.0,1.0,45.0,1.0,2.0,2851.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,2500.0,119000.0,100000.0,19.512,133000.0,1,10,2001
2851003,2003,1397.0,21.0,0.0,47.0,1.0,2.0,2851.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,2440.0,83000.0,74000.0,25.669,181000.0,1,10,2003
2851003,2005,3119.0,21.0,1.0,49.0,1.0,1.0,2851.0,1.0,1.0,1.0,8.0,1.0,1.0,25.0,1950.0,104500.0,18200.0,25.615,117200.0,1,10,2005
2851003,2007,122.0,21.0,0.0,51.0,1.0,0.0,2851.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,2500.0,109000.0,22800.0,26.614,195800.0,1,10,2007
2851003,2009,2412.0,23.0,0.0,53.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,2500.0,92000.0,14000.0,26.614,94000.0,1,10,2009
2851003,2011,2385.0,23.0,1.0,55.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,2100.0,67000.0,10000.0,27.944000000000003,80000.0,1,10,2011
2851003,2013,5692.0,23.0,2.0,57.0,1.0,0.0,2851.0,3.0,2.0,1.0,8.0,1.0,5.0,0.0,2500.0,48000.0,-3800.0,27.944000000000003,-3800.0,1,10,2013
2851003,2015,3508.0,23.0,0.0,59.0,1.0,0.0,2851.0,3.0,2.0,1.0,8.0,1.0,5.0,0.0,2000.0,55000.0,5500.0,64.109,5500.0,1,10,2015
2851003,2017,1264.0,23.0,0.0,61.0,1.0,0.0,2851.0,3.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,54000.0,11500.0,64.109,11500.0,1,10,2017
2851003,2019,7148.0,23.0,0.0,63.0,1.0,0.0,2851.0,3.0,2.0,1.0,11.0,1.0,5.0,0.0,2500.0,58000.0,6500.0,70.556,6500.0,1,10,2019
2851003,2021,2446.0,23.0,0.0,65.0,1.0,0.0,2851.0,3.0,3.0,1.0,11.0,1.0,0.0,0.0,25.0,58000.0,34000.0,70.556,34000.0,1,10,2021
2851170,2001,4207.0,21.0,0.0,44.0,1.0,1.0,2851.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,2435.0,193300.0,348000.0,23.318,473000.0,1,10,2001
2851170,2003,1622.0,21.0,1.0,46.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,30.0,3600.0,131535.0,420000.0,24.52,550000.0,1,10,2003
2851170,2005,3240.0,21.0,0.0,48.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,10.0,4311.0,139701.0,294000.0,24.52,454000.0,1,10,2005
2851170,2007,210.0,21.0,0.0,50.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,5.0,4096.0,162400.0,480000.0,25.718000000000004,645000.0,1,10,2007
2851170,2009,1263.0,21.0,0.0,52.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,15.0,4165.0,125161.0,842000.0,25.221,998000.0,1,10,2009
2851170,2011,772.0,21.0,0.0,54.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,5340.0,156148.0,758000.0,26.954,882000.0,1,10,2011
2851170,2013,3077.0,21.0,0.0,56.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,4270.0,122000.0,435000.0,26.955,545000.0,1,10,2013
2851170,2015,498.0,21.0,0.0,58.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,5170.0,141353.0,1075000.0,30.326,1185000.0,1,10,2015
2851170,2017,1251.0,21.0,0.0,60.0,1.0,0.0,2851.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,4175.0,134500.0,1510000.0,30.326,1690000.0,1,10,2017
2851170,2019,7421.0,21.0,0.0,62.0,1.0,0.0,2851.0,1.0,2.0,1.0,9.0,1.0,1.0,145.0,4375.0,40700.0,1388000.0,33.074,1588000.0,1,10,2019
2851170,2021,2500.0,21.0,0.0,64.0,1.0,0.0,2851.0,1.0,2.0,1.0,9.0,1.0,1.0,144.0,4888.0,39000.0,886000.0,33.074,1136000.0,1,10,2021
2852003,2001,2751.0,21.0,2.0,47.0,1.0,0.0,2852.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,1000.0,87000.0,48000.0,20.519000000000002,65000.0,1,10,2001
2852003,2003,578.0,21.0,0.0,49.0,1.0,0.0,2852.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,500.0,91000.0,100000.0,21.566,120000.0,1,10,2003
2852003,2005,4770.0,21.0,0.0,51.0,1.0,0.0,2852.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,900.0,90000.0,136900.0,21.566,188900.0,1,10,2005
2852003,2007,475.0,21.0,0.0,53.0,1.0,0.0,2852.0,1.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,111500.0,29000.0,22.389,171000.0,1,10,2007
2852003,2009,2012.0,21.0,0.0,55.0,1.0,0.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,47220.0,18000.0,22.389,53000.0,1,10,2009
2852003,2011,703.0,21.0,0.0,57.0,1.0,0.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,45984.0,6000.0,24.305,96000.0,1,10,2011
2852003,2013,309.0,21.0,0.0,59.0,1.0,0.0,2852.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,47800.0,-8000.0,24.305999999999997,-7000.0,1,10,2013
2852003,2015,1890.0,21.0,0.0,61.0,1.0,0.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,47700.0,-4000.0,28.517,152000.0,1,10,2015
2852003,2017,5193.0,21.0,0.0,63.0,1.0,0.0,2852.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,61500.0,-4000.0,28.518,66000.0,1,10,2017
2852003,2019,6196.0,21.0,0.0,65.0,1.0,0.0,2852.0,1.0,3.0,1.0,14.0,5.0,0.0,0.0,0.0,50808.0,37500.0,31.101999999999997,201500.0,1,10,2019
2852003,2021,3528.0,21.0,0.0,67.0,1.0,0.0,2852.0,1.0,3.0,1.0,14.0,5.0,0.0,0.0,0.0,51000.0,2000.0,31.101999999999997,165000.0,1,10,2021
2852005,2001,3070.0,21.0,1.0,39.0,1.0,3.0,2852.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,2000.0,102894.0,5500.0,15.812999999999999,42500.0,1,10,2001
2852005,2003,5295.0,21.0,2.0,41.0,1.0,3.0,2852.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1520.0,101236.0,3500.0,16.65,26500.0,1,10,2003
2852005,2005,4677.0,21.0,2.0,43.0,1.0,0.0,2852.0,5.0,1.0,1.0,8.0,1.0,5.0,0.0,3700.0,90294.0,3700.0,12.640999999999998,3700.0,1,10,2005
2852005,2007,190.0,21.0,0.0,45.0,1.0,0.0,2852.0,4.0,1.0,1.0,8.0,1.0,1.0,200.0,1325.0,55000.0,7000.0,52.621,7000.0,1,10,2007
2852005,2009,4751.0,21.0,0.0,47.0,1.0,0.0,2852.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,1300.0,93100.0,20100.0,52.621,20100.0,1,10,2009
2852005,2011,406.0,21.0,0.0,49.0,1.0,0.0,2852.0,4.0,1.0,1.0,8.0,1.0,5.0,0.0,1200.0,97000.0,28500.0,55.231,28500.0,1,10,2011
2852005,2013,5068.0,21.0,0.0,51.0,1.0,0.0,2852.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,940.0,82103.0,5100.0,55.231,5100.0,1,10,2013
2852005,2015,2715.0,9.0,0.0,53.0,1.0,0.0,2852.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,3050.0,85000.0,-2500.0,62.086000000000006,-2500.0,1,10,2015
2852005,2017,5307.0,9.0,0.0,55.0,1.0,0.0,2852.0,4.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,93000.0,34600.0,62.086000000000006,34600.0,1,10,2017
2852005,2019,5358.0,9.0,0.0,57.0,1.0,0.0,2852.0,4.0,2.0,1.0,14.0,1.0,5.0,0.0,1000.0,93000.0,3900.0,69.458,3900.0,1,10,2019
2852005,2021,4671.0,21.0,0.0,59.0,1.0,0.0,2852.0,4.0,2.0,1.0,14.0,5.0,0.0,0.0,0.0,85000.0,404000.0,69.458,404000.0,1,10,2021
2852030,2001,2679.0,21.0,1.0,26.0,1.0,3.0,2852.0,1.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,33000.0,-8000.0,28.069000000000003,-500.0,1,10,2001
2852030,2003,614.0,21.0,0.0,28.0,1.0,3.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,49600.0,61450.0,29.68,70450.0,1,10,2003
2852030,2005,4709.0,21.0,1.0,30.0,1.0,4.0,2852.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1000.0,50000.0,6200.0,29.730999999999998,55200.0,1,10,2005
2852030,2007,7913.0,21.0,0.0,32.0,1.0,4.0,2852.0,1.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,25611.0,2500.0,30.893,2500.0,1,10,2007
2852030,2009,4867.0,21.0,0.0,34.0,1.0,4.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,54400.0,0.0,30.893,0.0,1,10,2009
2852030,2011,1973.0,21.0,0.0,36.0,1.0,4.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,40000.0,2400.0,32.412,2400.0,1,10,2011
2852030,2013,5532.0,21.0,0.0,38.0,1.0,4.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,48440.0,2000.0,32.412,2000.0,1,10,2013
2852030,2015,5230.0,21.0,2.0,40.0,1.0,2.0,2852.0,4.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,55645.0,1024.0,37.476,1024.0,1,10,2015
2852030,2017,5866.0,21.0,1.0,42.0,1.0,0.0,2852.0,4.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,12317.0,0.0,74.237,0.0,1,10,2017
2852030,2019,5186.0,21.0,2.0,44.0,1.0,0.0,2852.0,4.0,3.0,1.0,14.0,5.0,0.0,0.0,0.0,36800.0,1518.0,41.178000000000004,1518.0,1,10,2019
2852030,2021,6145.0,21.0,0.0,46.0,1.0,0.0,2852.0,4.0,5.0,1.0,14.0,1.0,0.0,0.0,1000.0,88075.0,15000.0,41.178999999999995,15000.0,1,10,2021
2852036,2001,5500.0,42.0,5.0,20.0,1.0,0.0,2852.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,30500.0,4000.0,11.965,4000.0,1,10,2001
2852036,2003,3912.0,21.0,1.0,22.0,1.0,1.0,2852.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,125.0,32000.0,2800.0,12.706,22800.0,1,10,2003
2852036,2005,3719.0,21.0,1.0,24.0,1.0,2.0,2852.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,150.0,19886.0,-4000.0,12.706,7800.0,1,10,2005
2852036,2007,130.0,21.0,2.0,26.0,1.0,0.0,2852.0,4.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,32480.0,-28500.0,26.441999999999997,-28500.0,1,10,2007
2852036,2009,2333.0,24.0,0.0,28.0,1.0,0.0,2852.0,4.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,5504.0,1200.0,26.441999999999997,1200.0,1,10,2009
2852036,2011,898.0,21.0,0.0,30.0,1.0,0.0,2852.0,4.0,3.0,1.0,8.0,1.0,5.0,0.0,55.0,9760.0,-3175.0,27.686,-3175.0,1,10,2011
2852036,2013,1419.0,21.0,0.0,32.0,1.0,0.0,2852.0,4.0,3.0,1.0,8.0,1.0,5.0,0.0,40.0,1230.0,-39300.0,27.686,-39300.0,1,10,2013
2852036,2015,3248.0,21.0,2.0,34.0,1.0,2.0,2852.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,700.0,153375.0,7400.0,5.189,132400.0,1,10,2015
2852036,2017,6622.0,21.0,0.0,36.0,1.0,2.0,2852.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,470.0,186577.0,171000.0,5.189,211000.0,1,10,2017
2852036,2019,4554.0,21.0,2.0,38.0,1.0,0.0,2852.0,4.0,4.0,1.0,3.0,1.0,1.0,125.0,1325.0,37206.0,18250.0,5.864,18250.0,1,10,2019
2852036,2021,2145.0,21.0,0.0,40.0,1.0,0.0,2852.0,4.0,3.0,1.0,3.0,1.0,5.0,0.0,500.0,38000.0,15100.0,35.181999999999995,15100.0,1,10,2021
2860003,2001,1405.0,32.0,1.0,52.0,1.0,0.0,2860.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,3500.0,110400.0,309000.0,13.918,446000.0,1,10,2001
2860003,2003,1898.0,32.0,1.0,54.0,1.0,0.0,2860.0,1.0,1.0,1.0,8.0,1.0,1.0,200.0,3680.0,117000.0,439500.0,14.59,490500.0,1,10,2003
2860003,2005,387.0,32.0,0.0,56.0,1.0,0.0,2860.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,6250.0,98072.0,900000.0,14.463,1006000.0,1,10,2005
2860003,2007,927.0,32.0,1.0,58.0,1.0,0.0,2860.0,1.0,1.0,1.0,8.0,1.0,1.0,100.0,4400.0,136700.0,628000.0,15.395,732000.0,1,10,2007
2860003,2009,3600.0,32.0,1.0,60.0,1.0,0.0,2860.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,4150.0,137080.0,664000.0,15.084000000000001,787000.0,1,10,2009
2860003,2011,6015.0,32.0,0.0,62.0,1.0,0.0,2860.0,1.0,2.0,1.0,8.0,1.0,1.0,200.0,4400.0,121840.0,722000.0,16.207,842000.0,1,10,2011
2860003,2013,2229.0,32.0,0.0,64.0,1.0,0.0,2860.0,1.0,2.0,1.0,8.0,1.0,1.0,200.0,50550.0,116000.0,755000.0,16.207,955000.0,1,10,2013
2860003,2015,1705.0,32.0,0.0,66.0,1.0,0.0,2860.0,1.0,2.0,1.0,8.0,1.0,1.0,2400.0,10965.0,106850.0,916000.0,18.468,1236000.0,1,10,2015
2860003,2017,4574.0,32.0,0.0,68.0,1.0,0.0,2860.0,1.0,1.0,1.0,8.0,1.0,1.0,200.0,5800.0,99706.0,633000.0,18.468,958000.0,1,10,2017
2860003,2019,5759.0,32.0,0.0,70.0,1.0,0.0,2860.0,1.0,2.0,1.0,10.0,1.0,5.0,0.0,5150.0,67950.0,643000.0,20.325,1043000.0,1,10,2019
2860003,2021,5820.0,32.0,0.0,72.0,1.0,0.0,2860.0,1.0,3.0,1.0,10.0,1.0,0.0,100.0,5800.0,123500.0,645000.0,20.325,1095000.0,1,10,2021
2860171,2001,2190.0,32.0,0.0,38.0,1.0,2.0,2860.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1350.0,51600.0,60200.0,21.682,185200.0,1,10,2001
2860171,2003,3025.0,32.0,0.0,40.0,1.0,2.0,2860.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1200.0,58300.0,84000.0,22.785,189000.0,1,10,2003
2860171,2005,3192.0,32.0,0.0,42.0,1.0,2.0,2860.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1600.0,55990.0,126500.0,22.785,231500.0,1,10,2005
2860171,2007,540.0,32.0,0.0,44.0,1.0,2.0,2860.0,1.0,2.0,1.0,8.0,1.0,1.0,50.0,1500.0,64200.0,104000.0,24.275,239000.0,1,10,2007
2860171,2009,4704.0,32.0,0.0,46.0,1.0,2.0,2860.0,1.0,3.0,1.0,8.0,1.0,1.0,50.0,1700.0,96200.0,64000.0,24.275,166000.0,1,10,2009
2860171,2011,6286.0,32.0,0.0,48.0,1.0,1.0,2860.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,2000.0,73159.0,119000.0,25.712,279000.0,1,10,2011
2860171,2013,4403.0,32.0,0.0,50.0,1.0,0.0,2860.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1000.0,59919.0,35000.0,25.712,326000.0,1,10,2013
2860171,2015,3680.0,32.0,0.0,52.0,1.0,0.0,2860.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,500.0,74262.0,41000.0,28.29,346000.0,1,10,2015
2860171,2017,6909.0,32.0,1.0,54.0,1.0,0.0,2860.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,800.0,76897.0,23000.0,28.514,366000.0,1,10,2017
2860171,2019,7557.0,32.0,0.0,56.0,1.0,0.0,2860.0,1.0,2.0,1.0,6.0,1.0,5.0,0.0,1000.0,74200.0,319000.0,30.838,611000.0,1,10,2019
2860171,2021,4698.0,32.0,0.0,58.0,1.0,0.0,2860.0,1.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,66043.0,527500.0,30.838,927500.0,1,10,2021
2860177,2001,3753.0,32.0,6.0,26.0,1.0,0.0,2860.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,1300.0,77360.0,20300.0,7.126,25300.0,1,10,2001
2860177,2003,2103.0,32.0,0.0,28.0,1.0,0.0,2860.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,650.0,66000.0,31000.0,7.485,41000.0,1,10,2003
2860177,2005,1015.0,32.0,0.0,29.0,1.0,0.0,2860.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,5000.0,69900.0,48000.0,7.485,63000.0,1,10,2005
2860177,2007,693.0,32.0,1.0,31.0,1.0,1.0,2860.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,5000.0,76500.0,85020.0,7.982,144020.0,1,10,2007
